dp,depto_nom,anio,pib_miles_millones,pob_total,pib_pc,ln_pib_pc,expulsados_total,recibidos_total,eventos_total,expulsados_adol,tasa_expulsion,tasa_expul_adol,ln_expulsados,ln_expul_adol,expul_acum,cuartil_conflicto,alta_intensidad
86,Putumayo,1995,NA,NA,NA,NA,595,352,613,44,NA,NA,6.39024066706535,3.8066624897703196,273649,3,0
86,Putumayo,1996,NA,NA,NA,NA,666,331,668,48,NA,NA,6.502790045915623,3.8918202981106265,273649,3,0
86,Putumayo,1997,NA,NA,NA,NA,783,415,788,58,NA,NA,6.664409020350408,4.07753744390572,273649,3,0
86,Putumayo,1998,NA,NA,NA,NA,1814,617,1827,145,NA,NA,7.503840746698951,4.983606621708336,273649,3,0
86,Putumayo,1999,NA,NA,NA,NA,3934,1476,4004,294,NA,NA,8.277666160851503,5.68697535633982,273649,3,0
86,Putumayo,2000,NA,NA,NA,NA,18015,8488,18673,1320,NA,NA,9.799015530939418,7.186144304522325,273649,3,0
86,Putumayo,2001,NA,NA,NA,NA,23810,9641,24360,2004,NA,NA,10.077902937758985,7.60339933974067,273649,3,0
86,Putumayo,2002,NA,NA,NA,NA,32172,16313,32737,2839,NA,NA,10.37888287047015,7.951559331155252,273649,3,0
86,Putumayo,2003,NA,NA,NA,NA,19525,12378,19912,1736,NA,NA,9.879502189785617,7.459914766241105,273649,3,0
86,Putumayo,2004,NA,NA,NA,NA,13749,8293,13983,1232,NA,NA,9.528794103094718,7.117205503164344,273649,3,0
86,Putumayo,2005,NA,NA,NA,NA,16473,10485,16760,1582,NA,NA,9.709538659501193,7.367077059881012,273649,3,0
86,Putumayo,2006,NA,NA,NA,NA,17623,10368,17854,1779,NA,NA,9.777016888482178,7.484368643286131,273649,3,0
86,Putumayo,2007,NA,NA,NA,NA,20056,10211,20243,2162,NA,NA,9.906333498986047,7.679251425953058,273649,3,0
86,Putumayo,2008,NA,NA,NA,NA,17800,10467,17927,2239,NA,NA,9.787009914477434,7.7142311448490855,273649,3,0
86,Putumayo,2009,NA,NA,NA,NA,10699,6288,10752,1470,NA,NA,9.277999020449997,7.293697720601438,273649,3,0
86,Putumayo,2010,NA,NA,NA,NA,8666,5153,8711,1216,NA,NA,9.067277989134345,7.104144092987527,273649,3,0
86,Putumayo,2011,NA,NA,NA,NA,8094,5606,8123,1261,NA,NA,8.999001866111735,7.140453043101158,273649,3,0
86,Putumayo,2012,NA,NA,NA,NA,10207,7299,10301,1590,NA,NA,9.23092700558457,7.372118028337787,273649,3,0
86,Putumayo,2013,NA,NA,NA,NA,9128,5996,9165,1433,NA,NA,9.119211438565081,7.2682230211595655,273649,3,0
86,Putumayo,2014,NA,NA,NA,NA,9037,6222,9128,1334,NA,NA,9.109193189971226,7.19668657083435,273649,3,0
86,Putumayo,2015,NA,NA,NA,NA,7647,4617,7739,1091,NA,NA,8.942199454731238,6.9957661563048505,273649,3,0
86,Putumayo,2016,NA,NA,NA,NA,3359,2096,3365,473,NA,NA,8.11969625295725,6.161207321695077,273649,3,0
86,Putumayo,2017,NA,NA,NA,NA,2275,1664,2302,306,NA,NA,7.730174795246222,5.726847747587197,273649,3,0
86,Putumayo,2018,NA,NA,NA,NA,2268,1802,2280,307,NA,NA,7.727094484779841,5.730099782973574,273649,3,0
86,Putumayo,2019,NA,NA,NA,NA,2511,1927,2539,318,NA,NA,7.828834527588089,5.765191102784844,273649,3,0
86,Putumayo,2020,NA,NA,NA,NA,2015,1601,2052,270,NA,NA,7.60887062919126,5.602118820879701,273649,3,0
86,Putumayo,2021,NA,NA,NA,NA,3708,3006,3753,494,NA,NA,8.21851757748959,6.20455776256869,273649,3,0
86,Putumayo,2022,NA,NA,NA,NA,6266,4705,6378,835,NA,NA,8.743053050224676,6.728628613084702,273649,3,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",1993,NA,NA,NA,NA,0,1,0,0,NA,NA,0,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",1994,NA,NA,NA,NA,0,3,0,0,NA,NA,0,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",1995,NA,NA,NA,NA,0,3,0,0,NA,NA,0,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",1996,NA,NA,NA,NA,7,6,7,0,NA,NA,2.0794415416798357,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",1997,NA,NA,NA,NA,0,14,0,0,NA,NA,0,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",1998,NA,NA,NA,NA,8,32,8,0,NA,NA,2.1972245773362196,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",1999,NA,NA,NA,NA,2,4,2,0,NA,NA,1.0986122886681098,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2000,NA,NA,NA,NA,0,24,0,0,NA,NA,0,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2001,NA,NA,NA,NA,6,46,6,0,NA,NA,1.9459101490553132,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2002,NA,NA,NA,NA,15,22,15,1,NA,NA,2.772588722239781,0.6931471805599453,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2003,NA,NA,NA,NA,0,19,0,0,NA,NA,0,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2004,NA,NA,NA,NA,2,28,2,0,NA,NA,1.0986122886681098,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2005,NA,NA,NA,NA,0,19,0,0,NA,NA,0,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2006,NA,NA,NA,NA,3,23,3,0,NA,NA,1.3862943611198906,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2007,NA,NA,NA,NA,6,12,6,0,NA,NA,1.9459101490553132,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2008,NA,NA,NA,NA,0,5,0,0,NA,NA,0,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2009,NA,NA,NA,NA,1,4,1,0,NA,NA,0.6931471805599453,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2010,NA,NA,NA,NA,2,14,2,0,NA,NA,1.0986122886681098,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2011,NA,NA,NA,NA,14,2,14,1,NA,NA,2.70805020110221,0.6931471805599453,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2012,NA,NA,NA,NA,5,18,5,1,NA,NA,1.791759469228055,0.6931471805599453,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2013,NA,NA,NA,NA,6,13,6,1,NA,NA,1.9459101490553132,0.6931471805599453,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2014,NA,NA,NA,NA,10,9,10,2,NA,NA,2.3978952727983707,1.0986122886681098,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2015,NA,NA,NA,NA,25,1,25,4,NA,NA,3.258096538021482,1.6094379124341003,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2021,NA,NA,NA,NA,0,7,0,0,NA,NA,0,0,112,1,0
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",2022,NA,NA,NA,NA,0,14,0,0,NA,NA,0,0,112,1,0
91,Amazonas,1993,NA,NA,NA,NA,75,76,75,10,NA,NA,4.330733340286331,2.3978952727983707,3733,1,0
91,Amazonas,1994,NA,NA,NA,NA,10,11,10,0,NA,NA,2.3978952727983707,0,3733,1,0
91,Amazonas,1995,NA,NA,NA,NA,36,25,36,3,NA,NA,3.6109179126442243,1.3862943611198906,3733,1,0
91,Amazonas,1996,NA,NA,NA,NA,25,27,26,5,NA,NA,3.258096538021482,1.791759469228055,3733,1,0
91,Amazonas,1997,NA,NA,NA,NA,16,54,16,7,NA,NA,2.833213344056216,2.0794415416798357,3733,1,0
91,Amazonas,1998,NA,NA,NA,NA,33,50,33,5,NA,NA,3.5263605246161616,1.791759469228055,3733,1,0
91,Amazonas,1999,NA,NA,NA,NA,52,54,52,7,NA,NA,3.970291913552122,2.0794415416798357,3733,1,0
91,Amazonas,2000,NA,NA,NA,NA,107,96,108,18,NA,NA,4.68213122712422,2.9444389791664403,3733,1,0
91,Amazonas,2001,NA,NA,NA,NA,83,145,83,15,NA,NA,4.430816798843313,2.772588722239781,3733,1,0
91,Amazonas,2002,NA,NA,NA,NA,131,153,131,14,NA,NA,4.882801922586371,2.70805020110221,3733,1,0
91,Amazonas,2003,NA,NA,NA,NA,241,268,247,35,NA,NA,5.488937726156687,3.58351893845611,3733,1,0
91,Amazonas,2004,NA,NA,NA,NA,231,235,235,14,NA,NA,5.44673737166631,2.70805020110221,3733,1,0
91,Amazonas,2005,NA,NA,NA,NA,156,232,158,23,NA,NA,5.056245805348308,3.1780538303479458,3733,1,0
91,Amazonas,2006,NA,NA,NA,NA,202,188,205,26,NA,NA,5.313205979041787,3.295836866004329,3733,1,0
91,Amazonas,2007,NA,NA,NA,NA,252,92,258,31,NA,NA,5.53338948872752,3.4657359027997265,3733,1,0
91,Amazonas,2008,NA,NA,NA,NA,132,155,137,20,NA,NA,4.890349128221754,3.044522437723423,3733,1,0
91,Amazonas,2009,NA,NA,NA,NA,139,160,145,19,NA,NA,4.941642422609304,2.995732273553991,3733,1,0
91,Amazonas,2010,NA,NA,NA,NA,100,156,100,20,NA,NA,4.61512051684126,3.044522437723423,3733,1,0
91,Amazonas,2011,NA,NA,NA,NA,113,148,113,22,NA,NA,4.736198448394496,3.1354942159291497,3733,1,0
91,Amazonas,2012,NA,NA,NA,NA,166,94,166,20,NA,NA,5.117993812416755,3.044522437723423,3733,1,0
91,Amazonas,2013,NA,NA,NA,NA,187,145,189,46,NA,NA,5.236441962829949,3.8501476017100584,3733,1,0
91,Amazonas,2014,NA,NA,NA,NA,260,171,262,61,NA,NA,5.564520407322694,4.127134385045092,3733,1,0
91,Amazonas,2015,NA,NA,NA,NA,199,58,202,39,NA,NA,5.298317366548036,3.6888794541139363,3733,1,0
91,Amazonas,2016,NA,NA,NA,NA,118,56,118,24,NA,NA,4.77912349311153,3.2188758248682006,3733,1,0
91,Amazonas,2017,NA,NA,NA,NA,100,73,106,20,NA,NA,4.61512051684126,3.044522437723423,3733,1,0
91,Amazonas,2018,NA,NA,NA,NA,115,50,115,21,NA,NA,4.7535901911063645,3.091042453358316,3733,1,0
91,Amazonas,2019,NA,NA,NA,NA,71,48,71,10,NA,NA,4.276666119016055,2.3978952727983707,3733,1,0
91,Amazonas,2020,NA,NA,NA,NA,53,18,53,7,NA,NA,3.9889840465642745,2.0794415416798357,3733,1,0
91,Amazonas,2021,NA,NA,NA,NA,116,78,116,15,NA,NA,4.762173934797756,2.772588722239781,3733,1,0
91,Amazonas,2022,NA,NA,NA,NA,214,103,219,33,NA,NA,5.3706380281276624,3.5263605246161616,3733,1,0
94,Guainía,1993,NA,NA,NA,NA,27,45,27,2,NA,NA,3.332204510175204,1.0986122886681098,10413,1,0
94,Guainía,1994,NA,NA,NA,NA,47,90,47,4,NA,NA,3.871201010907891,1.6094379124341003,10413,1,0
94,Guainía,1995,NA,NA,NA,NA,55,54,58,4,NA,NA,4.02535169073515,1.6094379124341003,10413,1,0
94,Guainía,1996,NA,NA,NA,NA,15,29,15,0,NA,NA,2.772588722239781,0,10413,1,0
94,Guainía,1997,NA,NA,NA,NA,38,139,38,4,NA,NA,3.6635616461296463,1.6094379124341003,10413,1,0
94,Guainía,1998,NA,NA,NA,NA,86,195,86,8,NA,NA,4.465908118654584,2.1972245773362196,10413,1,0
94,Guainía,1999,NA,NA,NA,NA,214,242,216,16,NA,NA,5.3706380281276624,2.833213344056216,10413,1,0
94,Guainía,2000,NA,NA,NA,NA,233,262,233,27,NA,NA,5.455321115357702,3.332204510175204,10413,1,0
94,Guainía,2001,NA,NA,NA,NA,309,262,324,40,NA,NA,5.736572297479192,3.713572066704308,10413,1,0
94,Guainía,2002,NA,NA,NA,NA,451,531,453,47,NA,NA,6.113682179832232,3.871201010907891,10413,1,0
94,Guainía,2003,NA,NA,NA,NA,301,426,303,41,NA,NA,5.71042701737487,3.7376696182833684,10413,1,0
94,Guainía,2004,NA,NA,NA,NA,829,1173,834,106,NA,NA,6.721425700790643,4.672828834461906,10413,1,0
94,Guainía,2005,NA,NA,NA,NA,778,1077,791,81,NA,NA,6.658011045870748,4.406719247264253,10413,1,0
94,Guainía,2006,NA,NA,NA,NA,959,1313,1012,115,NA,NA,6.866933284461882,4.7535901911063645,10413,1,0
94,Guainía,2007,NA,NA,NA,NA,1023,1304,1041,143,NA,NA,6.931471805599453,4.969813299576001,10413,1,0
94,Guainía,2008,NA,NA,NA,NA,765,1021,772,120,NA,NA,6.641182169740591,4.795790545596741,10413,1,0
94,Guainía,2009,NA,NA,NA,NA,600,917,601,76,NA,NA,6.398594934535208,4.343805421853684,10413,1,0
94,Guainía,2010,NA,NA,NA,NA,347,528,348,62,NA,NA,5.8522024797744745,4.143134726391533,10413,1,0
94,Guainía,2011,NA,NA,NA,NA,405,466,409,69,NA,NA,6.0063531596017325,4.248495242049359,10413,1,0
94,Guainía,2012,NA,NA,NA,NA,293,318,293,53,NA,NA,5.683579767338681,3.9889840465642745,10413,1,0
94,Guainía,2013,NA,NA,NA,NA,392,429,395,68,NA,NA,5.973809611869261,4.23410650459726,10413,1,0
94,Guainía,2014,NA,NA,NA,NA,381,535,381,71,NA,NA,5.945420608606575,4.276666119016055,10413,1,0
94,Guainía,2015,NA,NA,NA,NA,275,404,275,47,NA,NA,5.62040086571715,3.871201010907891,10413,1,0
94,Guainía,2016,NA,NA,NA,NA,142,145,142,26,NA,NA,4.962844630259907,3.295836866004329,10413,1,0
94,Guainía,2017,NA,NA,NA,NA,229,301,229,44,NA,NA,5.438079308923196,3.8066624897703196,10413,1,0
94,Guainía,2018,NA,NA,NA,NA,234,224,234,40,NA,NA,5.459585514144159,3.713572066704308,10413,1,0
94,Guainía,2019,NA,NA,NA,NA,317,338,317,52,NA,NA,5.762051382780177,3.970291913552122,10413,1,0
94,Guainía,2020,NA,NA,NA,NA,68,72,68,6,NA,NA,4.23410650459726,1.9459101490553132,10413,1,0
94,Guainía,2021,NA,NA,NA,NA,220,224,221,28,NA,NA,5.3981627015177525,3.367295829986474,10413,1,0
94,Guainía,2022,NA,NA,NA,NA,380,335,385,57,NA,NA,5.942799375126701,4.060443010546419,10413,1,0
95,Guaviare,1993,NA,NA,NA,NA,275,182,276,28,NA,NA,5.62040086571715,3.367295829986474,92939,2,0
95,Guaviare,1994,NA,NA,NA,NA,250,137,251,22,NA,NA,5.5254529391317835,3.1354942159291497,92939,2,0
95,Guaviare,1995,NA,NA,NA,NA,713,185,719,75,NA,NA,6.570882962339584,4.330733340286331,92939,2,0
95,Guaviare,1996,NA,NA,NA,NA,562,160,568,49,NA,NA,6.333279628139691,3.912023005428146,92939,2,0
95,Guaviare,1997,NA,NA,NA,NA,813,302,815,64,NA,NA,6.70196036600254,4.174387269895637,92939,2,0
95,Guaviare,1998,NA,NA,NA,NA,1903,417,1942,154,NA,NA,7.55171221535131,5.043425116919247,92939,2,0
95,Guaviare,1999,NA,NA,NA,NA,1579,415,1614,157,NA,NA,7.365180126021013,5.062595033026967,92939,2,0
95,Guaviare,2000,NA,NA,NA,NA,3012,1540,3101,304,NA,NA,8.0106915391303,5.720311776607412,92939,2,0
95,Guaviare,2001,NA,NA,NA,NA,4497,2514,4603,407,NA,NA,8.411388132519262,6.0112671744041615,92939,2,0
95,Guaviare,2002,NA,NA,NA,NA,8694,4583,9022,768,NA,NA,9.070503426788383,6.645090969505644,92939,2,0
95,Guaviare,2003,NA,NA,NA,NA,8415,5483,9515,719,NA,NA,9.03788993497749,6.579251212010101,92939,2,0
95,Guaviare,2004,NA,NA,NA,NA,7731,3305,8008,774,NA,NA,8.953122840328222,6.652863029353347,92939,2,0
95,Guaviare,2005,NA,NA,NA,NA,8346,3061,8579,859,NA,NA,9.029657471850737,6.756932389247553,92939,2,0
95,Guaviare,2006,NA,NA,NA,NA,6340,2675,6561,661,NA,NA,8.754791763700032,6.495265555937008,92939,2,0
95,Guaviare,2007,NA,NA,NA,NA,6752,2280,6939,828,NA,NA,8.817742129574842,6.720220155135295,92939,2,0
95,Guaviare,2008,NA,NA,NA,NA,8023,3625,8262,1056,NA,NA,8.990192329641772,6.963189985870238,92939,2,0
95,Guaviare,2009,NA,NA,NA,NA,4458,1912,4483,579,NA,NA,8.402679804627477,6.363028103540465,92939,2,0
95,Guaviare,2010,NA,NA,NA,NA,3427,1541,3453,478,NA,NA,8.13973227971767,6.171700597410915,92939,2,0
95,Guaviare,2011,NA,NA,NA,NA,2829,1221,2857,430,NA,NA,7.948031990637284,6.066108090103747,92939,2,0
95,Guaviare,2012,NA,NA,NA,NA,2736,1259,2771,446,NA,NA,7.914617709040679,6.102558594613569,92939,2,0
95,Guaviare,2013,NA,NA,NA,NA,2438,1083,2454,375,NA,NA,7.79934339821592,5.929589143389895,92939,2,0
95,Guaviare,2014,NA,NA,NA,NA,2071,1046,2084,328,NA,NA,7.6362696033793735,5.796057750765372,92939,2,0
95,Guaviare,2015,NA,NA,NA,NA,1349,815,1358,205,NA,NA,7.2078598714324755,5.327876168789581,92939,2,0
95,Guaviare,2016,NA,NA,NA,NA,840,438,848,123,NA,NA,6.734591659972948,4.820281565605037,92939,2,0
95,Guaviare,2017,NA,NA,NA,NA,804,488,814,113,NA,NA,6.690842277418564,4.736198448394496,92939,2,0
95,Guaviare,2018,NA,NA,NA,NA,984,518,992,152,NA,NA,6.892641641172089,5.030437921392435,92939,2,0
95,Guaviare,2019,NA,NA,NA,NA,667,342,667,98,NA,NA,6.504288173536645,4.59511985013459,92939,2,0
95,Guaviare,2020,NA,NA,NA,NA,625,247,626,85,NA,NA,6.439350371100098,4.454347296253507,92939,2,0
95,Guaviare,2021,NA,NA,NA,NA,701,475,708,97,NA,NA,6.553933404025811,4.584967478670572,92939,2,0
95,Guaviare,2022,NA,NA,NA,NA,1105,591,1117,118,NA,NA,7.00850518208228,4.77912349311153,92939,2,0
97,Vaupés,1993,NA,NA,NA,NA,27,9,27,3,NA,NA,3.332204510175204,1.3862943611198906,12292,1,0
97,Vaupés,1994,NA,NA,NA,NA,39,25,39,5,NA,NA,3.6888794541139363,1.791759469228055,12292,1,0
97,Vaupés,1995,NA,NA,NA,NA,61,32,61,2,NA,NA,4.127134385045092,1.0986122886681098,12292,1,0
97,Vaupés,1996,NA,NA,NA,NA,94,60,94,15,NA,NA,4.553876891600541,2.772588722239781,12292,1,0
97,Vaupés,1997,NA,NA,NA,NA,95,83,95,17,NA,NA,4.564348191467836,2.8903717578961645,12292,1,0
97,Vaupés,1998,NA,NA,NA,NA,3404,2131,3764,379,NA,NA,8.133000218583613,5.940171252720432,12292,1,0
97,Vaupés,1999,NA,NA,NA,NA,688,412,711,89,NA,NA,6.535241271013659,4.499809670330265,12292,1,0
97,Vaupés,2000,NA,NA,NA,NA,592,146,600,79,NA,NA,6.385194398997726,4.382026634673881,12292,1,0
97,Vaupés,2001,NA,NA,NA,NA,218,111,220,22,NA,NA,5.389071729816501,3.1354942159291497,12292,1,0
97,Vaupés,2002,NA,NA,NA,NA,412,215,426,34,NA,NA,6.023447592961033,3.5553480614894135,12292,1,0
97,Vaupés,2003,NA,NA,NA,NA,605,329,620,78,NA,NA,6.406879986069314,4.3694478524670215,12292,1,0
97,Vaupés,2004,NA,NA,NA,NA,898,699,929,93,NA,NA,6.80128303447162,4.543294782270004,12292,1,0
97,Vaupés,2005,NA,NA,NA,NA,863,499,895,110,NA,NA,6.761572768804055,4.709530201312334,12292,1,0
97,Vaupés,2006,NA,NA,NA,NA,528,270,547,56,NA,NA,6.270988431858299,4.04305126783455,12292,1,0
97,Vaupés,2007,NA,NA,NA,NA,563,349,579,70,NA,NA,6.335054251498059,4.2626798770413155,12292,1,0
97,Vaupés,2008,NA,NA,NA,NA,719,453,748,102,NA,NA,6.579251212010101,4.634728988229636,12292,1,0
97,Vaupés,2009,NA,NA,NA,NA,388,180,396,51,NA,NA,5.963579343618446,3.9512437185814275,12292,1,0
97,Vaupés,2010,NA,NA,NA,NA,267,143,268,42,NA,NA,5.5909869805108565,3.7612001156935624,12292,1,0
97,Vaupés,2011,NA,NA,NA,NA,288,141,292,39,NA,NA,5.666426688112432,3.6888794541139363,12292,1,0
97,Vaupés,2012,NA,NA,NA,NA,292,136,292,47,NA,NA,5.680172609017068,3.871201010907891,12292,1,0
97,Vaupés,2013,NA,NA,NA,NA,292,138,298,55,NA,NA,5.680172609017068,4.02535169073515,12292,1,0
97,Vaupés,2014,NA,NA,NA,NA,228,75,230,44,NA,NA,5.43372200355424,3.8066624897703196,12292,1,0
97,Vaupés,2015,NA,NA,NA,NA,194,96,194,30,NA,NA,5.272999558563747,3.4339872044851463,12292,1,0
97,Vaupés,2016,NA,NA,NA,NA,143,54,143,34,NA,NA,4.969813299576001,3.5553480614894135,12292,1,0
97,Vaupés,2017,NA,NA,NA,NA,120,53,126,17,NA,NA,4.795790545596741,2.8903717578961645,12292,1,0
97,Vaupés,2018,NA,NA,NA,NA,117,74,117,17,NA,NA,4.770684624465665,2.8903717578961645,12292,1,0
97,Vaupés,2019,NA,NA,NA,NA,47,3,49,5,NA,NA,3.871201010907891,1.791759469228055,12292,1,0
97,Vaupés,2020,NA,NA,NA,NA,15,8,15,3,NA,NA,2.772588722239781,1.3862943611198906,12292,1,0
97,Vaupés,2021,NA,NA,NA,NA,40,14,40,6,NA,NA,3.713572066704308,1.9459101490553132,12292,1,0
97,Vaupés,2022,NA,NA,NA,NA,55,28,63,10,NA,NA,4.02535169073515,2.3978952727983707,12292,1,0
99,Vichada,1993,NA,NA,NA,NA,113,40,114,20,NA,NA,4.736198448394496,3.044522437723423,28727,1,0
99,Vichada,1994,NA,NA,NA,NA,157,43,157,14,NA,NA,5.062595033026967,2.70805020110221,28727,1,0
99,Vichada,1995,NA,NA,NA,NA,158,36,159,13,NA,NA,5.0689042022202315,2.6390573296152584,28727,1,0
99,Vichada,1996,NA,NA,NA,NA,92,49,93,9,NA,NA,4.532599493153256,2.302585092994046,28727,1,0
99,Vichada,1997,NA,NA,NA,NA,206,111,210,25,NA,NA,5.332718793265369,3.258096538021482,28727,1,0
99,Vichada,1998,NA,NA,NA,NA,464,178,468,42,NA,NA,6.142037405587356,3.7612001156935624,28727,1,0
99,Vichada,1999,NA,NA,NA,NA,538,312,542,58,NA,NA,6.289715570908998,4.07753744390572,28727,1,0
99,Vichada,2000,NA,NA,NA,NA,889,529,897,85,NA,NA,6.7912214627261855,4.454347296253507,28727,1,0
99,Vichada,2001,NA,NA,NA,NA,1026,352,1039,92,NA,NA,6.934397209928558,4.532599493153256,28727,1,0
99,Vichada,2002,NA,NA,NA,NA,1412,699,1422,145,NA,NA,7.253470382684528,4.983606621708336,28727,1,0
99,Vichada,2003,NA,NA,NA,NA,723,390,735,67,NA,NA,6.584791392385716,4.219507705176107,28727,1,0
99,Vichada,2004,NA,NA,NA,NA,1371,640,1397,171,NA,NA,7.22402480828583,5.147494476813453,28727,1,0
99,Vichada,2005,NA,NA,NA,NA,1943,748,1965,216,NA,NA,7.572502985020384,5.37989735354046,28727,1,0
99,Vichada,2006,NA,NA,NA,NA,2670,1086,2725,346,NA,NA,7.890208213109961,5.849324779946859,28727,1,0
99,Vichada,2007,NA,NA,NA,NA,4274,1324,4360,522,NA,NA,8.360539381370861,6.259581464064923,28727,1,0
99,Vichada,2008,NA,NA,NA,NA,4266,747,4311,614,NA,NA,8.358666283188,6.421622267806518,28727,1,0
99,Vichada,2009,NA,NA,NA,NA,1400,432,1405,196,NA,NA,7.244941546337007,5.2832037287379885,28727,1,0
99,Vichada,2010,NA,NA,NA,NA,1049,298,1060,169,NA,NA,6.956545443151569,5.135798437050262,28727,1,0
99,Vichada,2011,NA,NA,NA,NA,864,198,867,147,NA,NA,6.762729506931879,4.997212273764115,28727,1,0
99,Vichada,2012,NA,NA,NA,NA,720,210,724,118,NA,NA,6.580639137284949,4.77912349311153,28727,1,0
99,Vichada,2013,NA,NA,NA,NA,684,145,689,135,NA,NA,6.529418838262226,4.912654885736052,28727,1,0
99,Vichada,2014,NA,NA,NA,NA,658,186,663,111,NA,NA,6.490723534502507,4.718498871295094,28727,1,0
99,Vichada,2015,NA,NA,NA,NA,571,128,580,112,NA,NA,6.349138991379798,4.727387818712341,28727,1,0
99,Vichada,2016,NA,NA,NA,NA,400,109,417,61,NA,NA,5.993961427306569,4.127134385045092,28727,1,0
99,Vichada,2017,NA,NA,NA,NA,408,129,410,65,NA,NA,6.013715156042802,4.189654742026425,28727,1,0
99,Vichada,2018,NA,NA,NA,NA,486,113,499,88,NA,NA,6.18826412308259,4.48863636973214,28727,1,0
99,Vichada,2019,NA,NA,NA,NA,407,93,411,56,NA,NA,6.0112671744041615,4.04305126783455,28727,1,0
99,Vichada,2020,NA,NA,NA,NA,227,63,227,30,NA,NA,5.429345628954441,3.4339872044851463,28727,1,0
99,Vichada,2021,NA,NA,NA,NA,176,20,176,24,NA,NA,5.176149732573829,3.2188758248682006,28727,1,0
99,Vichada,2022,NA,NA,NA,NA,375,118,380,54,NA,NA,5.929589143389895,4.007333185232471,28727,1,0
